Date,Open,High,Low,Close
269,107.63,108.5,107.47,107.91
272,108.05,108.94,108.05,107.57
273,108.83,109,108.38,108.15
274,108.82,109.43,108.54,108.83
275,109.28,109.58,109,108.98
276,109.14,109.15,108.6,108.8
279,108.88,109.1,108.7,109.82
280,108.81,108.87,107.6,110.19
281,107.81,108.15,107.43,110.21
282,107.75,108.16,107.27,110.3
283,107.67,107.97,107.47,111.3
286,107.69,108.33,107.48,110.64
287,108.05,108.23,107.82,110.08
288,107.96,108.35,107.39,111.22
289,107.65,108.6,107.53,110.34
290,108.34,109.15,108.2,111.25
293,108.9,109.05,108.15,110.91
294,108.21,108.5,107.66,111.1
295,107.68,108.24,107.6,110.29
296,108.19,108.63,107.89,110.52
297,108.25,108.82,108.19,110.96
300,108.65,108.98,108.39,110.8
301,108.93,109.28,108.67,111.41
302,108.97,109,108.1,112.31
303,108.17,108.44,107.93,112.11
304,108.11,108.35,106.76,112.54
307,107.18,107.57,106.84,112.1
308,107.41,107.48,106.9,112.35
309,107.01,107.83,106.88,112.74
310,107.25,107.81,107.08,112.27
311,107.34,107.95,107.28,112.86
314,108.01,108.05,107.36,112.71
315,107.67,108.19,107.46,113.58
316,108.16,108.92,107.95,114.26
317,108.8,109.1,108.65,114.46
318,109,109,108.57,114.27
321,108.74,110.35,108.72,114.57
322,109.92,110.43,109.6,114.45
323,110.1,110.27,109.4,113.6
324,110.18,110.4,109.99,115.68
325,110.27,111.42,110.11,116.54
328,111.18,111.51,110.46,115.98
329,110.67,110.82,110,116.78
330,110.14,111.34,109.77,116.44
331,111.24,111.35,110.28,117.69
332,110.33,112.03,110.27,118.45
335,111.41,111.44,110.36,118.9
336,110.92,111.37,110.35,117.65
337,111.1,111.15,110.16,118.87
338,110.27,110.83,110.11,117.91
339,110.44,111.45,110.39,117.1
342,111.33,111.41,110.51,116.29
343,110.72,111.71,110.64,116.97
344,111.4,112.73,111.29,117.77
345,112.27,112.84,111.98,116.76
346,112.01,112.7,111.82,117.27
349,112.39,112.73,111.86,116.72
350,112.23,112.56,111.75,115.86
351,112.36,113.02,112.31,116.33
352,112.8,113.14,111.84,115.58
353,112.13,112.9,112,115.6
356,112.8,112.98,112.7,114.77
357,112.86,113.67,112.86,114.71
358,113.55,114.37,113.49,116.3
359,114.11,114.9,114.08,116.61
360,114.42,115.05,114.13,117.52
363,114.35,114.61,114.3,117.44
364,114.33,115.06,114.21,116.67
365,114.36,114.66,113.55,116.18
366,113.57,115.75,113.52,115.39
367,115.62,116.88,115.47,115.69
370,116.56,116.62,115.62,115.99
371,115.92,116.85,115.6,115.64
372,116.8,117.14,115.74,116.5
373,116.5,117.75,116.25,117.06
374,117.7,118.56,117.32,115.82
377,118.3,119.35,118.2,116.49
378,118.94,119.14,117.05,116.11
379,117.62,118.9,116.87,117.3
380,118.88,119.85,117.59,117.4
381,118.06,118.31,116.97,119.04
384,117,117.06,116.11,119.09
385,116.25,117.38,116.22,118.86
386,116.81,118.44,116.48,119.99
387,117.8,118.08,116.29,119.69
388,116.84,117.57,116.3,119.52
391,117.5,117.69,116.1,120.33
392,116.68,116.92,115.57,119.69
393,115.79,116.65,115.6,121.09
394,116.48,116.75,115.16,122.34
395,115.52,115.9,114.9,122.92
398,115.63,116.04,114.55,122.95
399,114.69,115.25,114.28,122.23
400,114.77,116.4,114.63,123.33
401,116.26,116.72,115.81,123.48
402,116.66,117.76,116.29,122.73
405,117.54,117.94,117.32,122.66
406,117.39,117.6,116.52,121.92
407,116.55,116.86,116.07,122.34
408,116.35,116.4,115.32,123.73
409,115.38,115.89,114.51,126.19
412,115.95,116.18,115.52,126.86
413,116.02,116.2,115.17,125.61
414,115.66,116.84,115.27,125.46
415,116.55,117.18,115.78,124.11
416,116.84,117.17,115.59,123.79
419,115.8,116.76,115.72,125.02
420,116.4,116.56,115.9,124.46
421,116.02,117.52,115.82,124.81
422,117.29,117.53,116.98,123.58
423,117.35,119.3,117.26,124.24
426,119.13,119.75,118.6,124.49
427,119.19,119.23,118.2,123.39
428,118.8,120.25,118.52,122.19
429,119.93,120.4,119.25,121.04
430,119.69,119.85,119.04,122.44
433,119.49,120.69,119.4,121.28
434,120.4,120.58,119.66,122.14
435,119.65,121.2,119.27,122.14
436,120.99,122.58,120.47,123.2
437,122.38,123.17,121.8,124.05
440,123.09,123.62,121.98,123.54
441,122.93,122.99,122,122.09
442,122.21,123.92,121.96,121.51
443,123.4,124.31,123,121.39
444,123.5,123.5,122.5,121.38
447,123.52,123.73,122.64,121.19
448,122.67,123.17,121.92,121.23
449,121.92,122.77,121.52,122.18
450,122.38,123.79,122.23,122.75
451,123.48,126.35,123.34,122.59
454,126.51,126.86,125.75,123.34
455,126.73,126.73,125.38,123.46
456,125.68,126.24,124.97,123.62
457,124.96,125.32,123.81,122.57
458,124.03,125.58,123.79,123.57
461,124.34,125.42,124.34,122.78
462,125.28,125.29,124.28,122.74
463,124.27,124.97,123.96,119.93
464,124.9,124.96,123.02,119.9
465,123.82,124.5,123.79,120.7
468,124.64,124.97,124.36,121.17
469,124.65,124.66,123.17,120.05
470,123.5,123.57,122.09,120.38
471,122.27,122.35,121.04,119.16
472,121.42,122.69,121.25,119.21
475,121.47,122.46,121.22,119.28
476,121.37,122.3,121.19,120.36
477,122.54,122.54,122.07,120.37
478,122.2,123.52,122.06,120.17
479,123.42,124.36,123.21,120.76
482,124.09,124.1,123.31,122
483,123.51,123.51,121.87,121.73
484,122.07,122.48,121.41,122.02
485,121.62,121.85,120.9,121.36
486,121.38,121.46,120.65,123.11
489,121.53,121.84,121.04,123.38
490,120.97,122.11,120.97,122.96
491,121.52,122.36,121.52,123.82
492,122.3,122.78,122.1,124.61
493,122.5,122.87,121.9,124.49
496,122.71,123.37,122.48,123.83
497,123.31,123.63,123.16,123.91
498,123.17,124.09,123.17,124.41
499,123.23,123.36,122.53,124.69
500,122.72,123.84,122.69,124.73
503,123.55,123.55,122.64,124.36
504,122.73,123.35,122.51,124.43
505,122.7,122.7,119.56,124.52
506,120.36,120.44,119.27,125.74
507,120.37,120.83,119.94,126.02
510,120.64,121.27,120.55,125.39
511,121.34,121.4,120.05,125.46
512,120.27,120.59,120.03,124.42
513,120.51,120.51,118.6,123.94
514,119.25,119.29,118.54,125
517,119.44,119.9,118.95,125.52
518,119.01,120.42,118.88,125
519,120.25,120.85,120.22,123.94
520,120.2,120.34,119.71,123.39
521,120.31,120.77,120.14,123.04
524,121.11,122.08,120.97,124.47
525,121.92,122.1,121.61,124.12
526,121.71,122.41,121.71,123.67
527,122.04,122.28,121.27,123.71
528,121.46,123.19,120.91,123.53
531,122.97,123.52,122.87,125.13
532,123.39,123.75,122.77,125.01
533,123.02,123.98,122.69,124.6
534,124.09,124.61,124.03,123.67
535,124.61,124.71,124.02,123.65
538,124.58,124.58,123.74,123.87
539,123.89,124.07,123.37,123.55
540,123.9,124.47,123.89,123.59
541,124.39,125.06,124.32,121.75
542,124.85,124.87,123.91,121.99
545,124.67,125.02,124.24,122.45
546,123.95,124.57,123.75,121.72
547,124.59,125,124.39,119.47
548,124.53,125.83,124.53,120.36
549,125.59,126.18,125.55,120.23
552,125.93,125.93,125.35,120.69
553,125.32,126.01,125.32,119.53
554,125.33,125.78,123.93,120.36
555,124.31,124.6,123.55,119.83
556,124.14,125.04,124.01,120.01
559,124.9,125.52,124.83,119.84
560,125.59,125.68,124.83,120.13
561,125.01,125.49,123.87,120.18
562,124.17,124.17,123.31,119.4
563,123.39,123.84,122.81,118.84
566,123.36,124.49,123.36,118.75
567,124.35,124.53,123.91,119.25
568,124.36,124.52,123.48,120.77
569,123.66,124.08,123.25,121.01
570,123.87,124.12,123.24,120.23
573,123.34,125.27,123.31,120.96
574,125.11,125.11,124.69,119.14
575,124.76,125.18,124.45,119.51
576,124.3,124.65,123.6,118.84
577,123.83,123.95,123.34,117.22
580,123.82,124.24,123.71,117.87
581,123.89,124.13,123.41,117.27
582,123.45,123.65,122.82,117.62
583,123.46,123.9,121.49,116.23
584,122.05,122.52,121.74,116.83
587,122.12,122.51,121.52,117.61
588,122.46,123.14,121.23,117.71
589,121.71,121.75,119.18,117.79
590,119.76,120.37,119.32,119.7
591,120.09,120.74,120.04,119.56
594,120.32,120.81,120.1,120.32
595,120.75,120.9,119.52,120.83
596,119.78,120.53,119.52,120.69
597,120.37,120.64,119.68,120.49
598,119.8,120.34,119.58,120.52
601,120.43,120.45,119.84,119.88
602,119.77,120.72,119.73,120.21
603,119.99,120.27,119.17,120.41
604,120.15,120.15,119.29,121.49
605,119.45,119.45,118.61,121.14
608,119.23,119.23,118.62,120.94
609,118.61,119.57,118.61,121.27
610,119.42,120.87,119.42,121.25
611,121.19,121.5,120.79,121.15
612,120.92,121.45,119.89,121.22
615,120.11,121.16,119.84,122.54
616,121.17,121.99,118.7,122.57
617,119.52,119.87,118.78,122.93
618,119.68,119.74,118.68,122.96
619,118.84,119.19,117.05,122.76
622,117.66,118.33,116.77,122
623,117.85,118.27,117.15,122.01
624,117.39,118.14,117.26,122.47
625,117.61,117.66,115.87,122.01
626,116.48,117.49,116.24,121.73
629,116.89,117.62,116.33,121.79
630,117.65,117.82,117.04,121.2
631,117.61,118.07,117.14,120.96
632,118.01,119.97,117.77,120.18
633,119.72,119.72,118.77,120.44
636,119.63,120.47,119.61,120.45
637,120.32,121.13,120.14,121.72
638,120.54,121.45,120.54,121.62
639,120.65,120.75,120.3,122.47
640,120.52,120.65,119.99,122.97
643,120.02,120.15,119.75,123.29
644,119.88,120.37,119.86,122.62
645,120.33,120.62,119.88,123.16
646,120.39,121.72,120.21,123.99
647,121.45,121.75,120.81,124.32
650,121.11,121.22,120.59,124.09
651,120.86,121.88,120.66,123.94
652,121.37,121.82,120.81,123.17
653,121.37,121.52,120.85,123.52
654,121.15,121.41,120.92,124.16
657,121.47,122.61,121.36,124.25
658,122.4,123.07,122.34,124.27
659,122.56,123,122.41,124.73
660,123.05,123.43,122.54,125.55
661,122.93,123.3,122.49,126.09
664,122.55,122.66,121.92,126.11
665,121.96,122.2,121.65,126.04
666,122.18,122.6,121.72,126.08
667,122.43,122.47,121.49,127.37
668,121.99,121.99,121.51,127.63
671,121.71,122.18,121.67,127.78
672,121.64,121.77,121.06,128.02
673,121.23,121.28,120.8,128.57
674,121.12,121.37,119.9,129.66
675,120.22,120.59,120.14,129.85
678,120.49,120.88,119.88,130.96
679,120.58,121.72,120.58,130.86
680,121.67,121.99,121.5,131.71
681,121.75,122.52,121.59,131.13
682,122.49,122.97,122.02,131.71
685,122.98,123.58,122.79,132.21
686,123.14,123.27,122.59,131.81
687,122.76,123.43,122.73,130.94
688,123.05,124.04,123.05,131.07
689,124.06,124.48,123.78,132.52
692,124.12,124.36,123.89,132.91
693,124.27,124.55,123.76,132.67
694,123.85,124.01,123.1,132.12
696,123.93,124.2,122.98,132.04
699,123.32,124.17,123.31,131.29
700,124.27,124.35,123.7,131.93
701,124.24,124.54,124.07,132.42
702,123.94,124.93,123.85,132.6
703,124.63,125.78,124.63,132.61
706,125.83,126.42,125.59,133.9
707,126.05,126.37,125.8,134.51
708,125.9,126.6,125.57,134.82
709,126.07,126.65,126.02,134.42
710,126.24,127.93,126.24,133.55
713,127.82,128.08,127.48,133.41
714,127.68,128.47,127.66,132.95
715,128.1,128.35,127.66,134.87
716,128.22,128.83,128.03,133.04
717,129.12,129.73,129.12,132.38
720,129.61,130.08,129.39,133.96
721,129.94,130.98,129.77,133.76
722,131.02,131.02,130.51,133.74
723,131.08,132.01,131.08,134.78
724,131.93,131.93,130.93,133.24
727,131.41,131.76,130.78,132.74
729,132.02,132.27,131.4,133.51
730,131.98,132.13,131.52,132.09
731,131.52,131.72,130.81,132.67
734,130.65,131.59,130.48,132.81
735,131.69,132.85,131.69,133.66
736,132.96,133.37,132.29,133.79
737,132.88,132.98,132.1,134.28
738,132.11,132.54,131.67,134.12
741,131.86,132.07,131.64,133.91
742,131.73,131.9,130.98,134.65
743,131.4,131.99,131.33,134.3
744,132.21,132.42,131.9,133.68
745,132.7,133.03,132.41,133.46
748,132.26,132.74,132.11,132.29
749,133.18,134.55,133.12,132.23
750,133.81,134.63,133.75,130.67
751,134.55,134.85,134.12,127.25
752,134.9,134.98,134.17,128.56
755,134.99,134.99,133.3,128.41
756,133.64,133.77,133.08,128.96
757,133.69,133.69,132.45,129.62
758,133.23,134.87,132.69,129.18
759,134.83,134.83,133.04,129.19
762,133.2,133.52,132.16,131.35
763,132.28,134.24,132.09,132.03
764,133.72,134.41,133.44,131.46
765,133.77,134.18,133.46,132.03
766,134.01,134.96,133.57,132.85
769,134.95,134.96,133.24,133.45
770,133.67,133.78,132.54,133.07
771,132.6,133.51,132.18,132.76
772,132.83,132.89,132.08,132.76
773,132.23,133.24,132.23,132.82
776,132.49,132.87,132.47,133.44
777,132.74,133.97,132.7,133.41
778,133.27,133.95,133.13,132.78
779,133.9,134.51,133.49,132.44
780,134.29,134.47,133.65,131.66
783,134.11,134.21,133.7,131.63
784,133.87,134.79,133.72,130.93
785,134.52,134.99,134.28,130.77
786,134.42,134.44,133.6,131.55
787,133.57,133.85,133.18,132.07
790,133.48,133.48,132.01,132.05
791,132.36,132.59,131.71,131.25
792,132.31,132.46,130.63,130.74
793,130.79,130.91,126.69,130
794,127.61,128.7,127.44,130.33
797,128.39,129.22,127.91,129.98
798,128.92,129.19,128.69,130.13
799,129.2,129.66,129.06,129.67
800,129.29,129.4,128.34,128.72
801,129.48,129.48,128.95,127.91
804,129.46,131.48,129.36,128.13
805,131.01,132.46,130.93,128.63
806,132.29,132.33,131.4,127.58
807,131.51,132.23,131.38,127.93
808,132.22,132.95,132.05,127.01
811,132.76,133.51,132.75,127.24
812,133.44,133.45,132.34,128
813,132.75,132.94,132.35,128.85
814,132.54,132.83,132.34,128.35
815,133.18,133.24,132.31,127.56
818,133.08,133.88,132.98,127.84
819,133.31,133.63,133.04,128.57
820,133.22,133.34,132.48,127.71
821,132.82,133.11,131.71,128.26
822,132.42,132.5,131.43,125.84
825,131.81,131.81,131.25,125.4
826,131.66,131.96,130.91,124.14
827,130.4,130.88,130.33,124.18
828,130.82,131.85,130.81,125.02
829,131.54,132.32,131.4,124.77
832,132.14,132.42,131.41,124.62
833,132.03,132.21,130.99,124.43
834,131.14,131.25,130.62,123.3
835,130.75,130.78,129.82,124.29
836,130.09,130.69,129.87,123.67
839,130.55,130.76,129.73,124.06
840,130.17,130.24,129.8,124.58
841,130.18,130.51,129.57,124.24
842,129.74,129.74,128.24,124.42
843,128.72,128.94,127.85,124.74
846,127.88,128.28,127.69,125.28
847,128.17,128.65,127.78,125.75
848,128.68,128.7,127.28,124.92
849,127.37,128.11,127.03,124.29
850,127.94,128.06,126.92,124.47
853,126.96,127.5,126.96,124.41
854,127.18,128.34,126.83,123.91
855,128.21,128.89,127.93,123.45
856,128.87,129.17,128.15,121.46
857,128.49,128.76,127.56,121.68
860,127.61,127.92,127.25,121.47
861,127.81,128.77,127.77,120.02
862,128.5,128.65,127.68,119.61
863,127.76,128.52,127.44,119.64
864,127.93,128.07,125.61,119.93
867,126.05,126.23,125.26,119.91
868,125.4,125.4,123.9,120.06
869,124.33,125.03,123.63,120.06
870,124.43,125.31,124.06,120.46
871,125.01,125.36,124.66,118.66
875,124.65,124.85,124.36,118.15
876,124.57,124.79,124.24,117.71
877,124.29,124.41,122.88,116.89
878,123.29,124.55,123.16,116.91
881,124.27,124.55,123.67,116.35
882,123.77,124.31,123.35,115.82
883,124.26,124.68,123.97,116.28
884,124.2,125.09,124.14,116.74
885,124.12,124.65,124.12,115.71
888,124.56,124.98,124.35,116.3
889,124.81,125.78,124.51,117.66
890,125.32,125.93,125.29,116.78
891,125.7,125.95,124.85,116.43
892,125.19,125.19,124.09,118.88
895,124.48,124.54,124.09,119.76
896,124.36,124.86,124.29,120.28
897,124.23,124.45,123.7,119.95
898,124.08,124.29,123.35,119.41
899,123.7,123.92,120.96,118.87
902,121.82,122.75,121.15,119.65
903,121.71,122.01,121.37,120.88
904,121.11,121.39,119.07,120.3
905,119.99,120.34,119.34,121
906,119.69,120.18,118.43,120.11
909,119.85,120.21,119.39,119.07
910,119.84,120.81,119.76,118.81
911,120.14,120.53,119.71,117.4
912,120.01,120.45,119.91,117.3
913,120.18,120.7,119.96,117.76
916,120.16,120.26,118.5,118.51
917,118.64,118.96,117.8,118.83
918,118.15,118.33,117.43,118.65
919,117.94,117.94,116.59,120.03
920,117.27,117.27,116.58,119.7
923,116.87,116.91,115.74,119.83
924,116.35,116.43,115.57,118.16
925,116.14,116.78,115.65,118.73
926,116.81,117.11,116.67,118.29
927,116.58,116.66,115.68,118.43
930,116.05,116.64,115.83,118.18
931,116.56,117.99,116.54,117.06
932,117.45,117.61,116.03,118.04
933,116.76,116.98,116.2,118.35
934,116.58,119.03,116.45,118.54
937,118.76,120.07,118.56,118.92
938,119.72,120.37,119.3,119.94
939,120.42,120.47,119.45,120.36
940,119.81,120.36,119.11,120.13
941,119.19,119.36,118.78,121.83
944,118.82,119.76,118.66,122.35
945,119.68,121.21,119.54,122.1
946,121.11,121.11,120.07,121.61
947,120.14,121.22,120.1,121.35
948,121.21,121.3,120.08,123.49
951,119.86,120.11,118.88,124.11
952,118.98,119.27,118.8,123.51
953,118.38,118.38,116.36,122.81
954,117.26,117.81,116.96,122.06
955,117.63,117.85,117.18,122.67
958,118.45,118.73,118.35,121.78
959,118.59,119.26,118.52,122.59
960,118.71,118.75,117.84,122.91
961,118.83,120.03,118.73,122.67
962,119.86,120.33,119.53,123.32
965,119.56,119.89,119.42,124.26
966,119.94,119.94,118.05,124.25
967,118.31,118.73,118.08,123.32
968,118.94,119.08,117.67,123.67
969,118.21,118.82,117.89,124.06
972,118.59,118.87,118.01,124.34
973,117.98,118.16,116.98,124.69
974,117.25,118.28,117.12,124.49
975,118.07,118.46,117.43,124.94
976,118.37,118.8,118.08,125.53
979,118.61,119.3,118.34,124.95
980,118.99,120.1,118.46,125.17
981,119.89,120.72,119.71,124.62
982,120.29,120.64,119.8,124.48
983,120.17,122.12,119.52,124.28
986,121.84,122.52,121.77,123.64
987,122.34,123.45,122.04,123.25
988,122.02,122.98,121.48,122.98
989,121.54,121.99,121.01,122.55
990,121.72,123.65,121.72,122.19
993,123.48,124.23,123.02,122.27
994,124.11,124.11,123.07,121.88
995,123.4,123.4,122.06,121.9
996,122.71,123.08,122.06,121.21
997,122.22,123.04,122.19,119.82
1000,122.86,122.86,121.19,119.58
1001,122.18,122.79,121.76,119.69
1002,122.78,123.32,122.64,120.21
1003,122.81,123.09,122.57,120.53
1004,122.53,123.32,122.36,120.57
1007,123.21,124.45,123.1,121.06
1008,124.39,124.62,124.03,122.22
1009,124.11,124.36,123.24,122.68
1010,123.12,123.74,123.12,122.67
1011,123.57,124.46,123.46,122.85
1014,124.09,124.39,123.83,122.08
1015,124.3,124.99,124.26,121.62
1016,124.8,125.03,124.03,122.33
1017,124.68,125.05,124.14,122.28
1018,125.27,125.62,125.04,122.55
1021,125.55,125.68,124.57,124.58
1022,124.93,125.45,124.82,124.62
1023,125.19,125.3,123.95,124.56
1024,124.61,124.89,123.92,124.8
1025,124.59,124.59,123.7,123.49
1028,124.43,125,123.57,123.35
1029,123.71,123.82,122.35,123.74
1030,122.89,123.25,122.58,123.63
1031,122.89,122.89,122.45,122.69
1032,122.55,122.84,121.8,120.45
1035,122.21,122.6,122.21,121.32
1036,122.33,122.33,121.54,121.23
1037,122.14,122.61,121.69,121.08
1038,121.77,122.01,121.16,120.39
1039,121.27,121.4,119.62,120.34
1042,120.1,120.17,119.17,120.41
1043,119.73,119.96,119.35,120.33
1044,119.81,120.35,119.62,120.3
1045,120.32,120.75,119.71,119.93
1046,120.68,120.93,120.32,119.89
1049,120.43,121.33,120.43,118.52
1050,120.92,122.5,120.89,118.74
1051,122.43,122.7,122.2,118.7
1052,122.68,122.96,121.94,120.05
1053,122.87,122.98,122.48,119.71
1056,123.07,123.1,121.89,119.15
1057,122.13,122.19,121.55,120.41
1058,121.65,122.43,121.42,119.03
1059,122.36,122.44,122.03,119.28
1060,122.33,122.78,122.24,119.24
1063,122.94,124.96,122.85,118.89
1064,124.45,124.91,124.22,118.12
1065,124.49,125.08,124.28,118.11
1066,124.61,125.55,124.54,117.85
1067,124.84,125.44,123.08,117.73
1070,123.13,123.49,122.43,118
1071,123.37,123.78,123.07,118.17
1072,124,124,123.15,118.32
1073,123.84,123.84,122.48,118.03
1074,122.34,122.8,120.42,117.78
1077,120.74,121.41,120.43,118.35
1078,121.4,121.46,120.26,118.66
1079,121.61,121.61,120.86,118.47
1080,120.78,121.24,120.39,119.01
1081,120.57,120.95,120.33,119.88
1084,120.3,120.76,119.81,120.25
1085,120.33,120.47,119.97,119.73
1086,120.27,120.43,120.26,120.02
1087,120.16,120.29,119.93,119.84
1088,120.02,120.15,119.81,120.26
1091,119.9,119.97,118.33,121.19
1092,118.48,118.77,118.38,120.96
1093,118.78,118.78,118.65,121.21
1094,118.69,120.08,118.69,120.62
1095,120.05,120.16,119.58,120.3
1098,119.82,119.86,118.58,120.13
1099,119.31,120.54,119.25,118.96
1100,120.22,120.39,118.85,118.7
1101,118.89,119.54,118.84,118.3
1102,119.47,119.98,119.12,118.69
1105,119.08,119.41,118.75,117.87
1106,118.98,119.11,117.54,117.28
1107,118.13,118.36,117.83,117.04
1108,118.17,118.28,117.62,117.59
1109,117.84,118.16,117.47,118.1
1112,117.95,118.32,117.92,117.53
1113,118.16,119.09,118.04,117.87
1114,118.08,118.5,118.01,117.27
1115,118.45,118.8,117.64,117.37
1116,118.01,118.16,117.58,117.06
1119,117.85,119.21,117.54,116.83
1120,118.53,118.94,118.34,117.1
1121,118.55,118.68,117.9,117.26
1122,118.65,119.48,118.46,118.65
1123,118.97,120.05,118.9,118.25
1126,119.96,120.85,119.84,118.54
1127,120.35,120.45,119.64,118.82
1128,119.79,120.33,119.1,120.46
1129,120.22,120.22,119.61,120.24
1130,119.75,120.38,119.6,121.45
1133,120.55,121.38,120.29,120.77
1134,121.05,121.69,120.96,120.14
1135,121.11,121.42,120.53,119.99
1136,121.25,121.25,120.31,119.95
1137,120.33,120.71,120.18,119.78
1140,120.62,120.74,120,118.07
1141,120.15,120.15,118.71,118.21
1142,118.89,119.14,118.59,118.9
1143,118.87,119.02,118.1,119.54
1144,118.3,118.85,118.22,119.94
1147,118.43,118.65,117.6,119.91
1148,118.06,118.09,117,119.72
1149,117.4,117.6,117.04,120.06
1150,117.05,117.71,116.82,119.7
1151,117.74,118.3,117.61,120.44
1154,118.22,118.31,117.17,120.33
1155,117.59,118.09,117.44,120.29
1156,117.21,117.57,117.01,119.53
1157,117.27,117.6,117.18,119.59
1158,117.36,117.5,116.35,119.78
1161,117.01,117.01,116.42,120.57
1162,116.98,117.32,116.66,119.91
1163,117.15,117.52,117.05,120.44
1164,117.72,118.74,117.72,119.95
1165,118.49,118.69,118.04,120.19
1168,117.78,118.7,117.57,120.49
1169,118.67,119.19,118.43,119.82
1170,118.7,120.61,118.58,118.93
1171,120.21,120.44,119.72,118.58
1172,120.31,121.89,120.22,119.04
1175,121.19,121.26,120.35,118.53
1176,120.67,120.69,119.41,117.54
1177,119.95,120.51,119.83,116.46
1178,120.01,120.05,119.6,117.13
1179,120.09,120.42,119.45,117.39
1182,119.89,120.15,117.88,116.97
1183,117.97,118.5,117.86,116.77
1184,117.86,119.25,117.78,116.27
1185,118.92,119.7,118.53,116.54
1186,119.33,120.2,119.15,116.06
1189,120.3,120.9,119.91,117.09
1190,119.97,120.15,119.46,116.65
1191,119.76,120.68,119.7,117.66
1192,120.06,120.3,119.17,117.23
1193,119.67,120.85,119.52,116.88
1196,120.64,120.81,120.01,116.87
1197,120.33,120.72,120,117.26
1198,120.26,120.55,119.28,118.66
1199,119.53,119.75,118.94,118.08
1200,119.58,119.88,119.53,119.23
1203,119.58,120.66,119.52,118.57
1204,120.52,120.54,119.36,119.13
1205,119.91,120.65,119.76,118.87
1206,120.44,120.7,119.59,117.63
1207,119.92,121.11,119.69,118.69
1210,120.16,120.51,119.8,118.18
1211,120.48,120.74,119.68,117.8
1212,119.84,119.98,118.56,117.76
1213,118.91,119.01,118.16,117.68
1214,118.58,119.31,118.41,117.3
1217,119.01,119.12,118.42,117.67
1218,118.54,118.79,117.35,118.11
1219,117.54,117.83,116.15,117.95
1220,116.46,117.22,115.95,118.41
1221,117.13,117.61,117.03,118.38
1224,117.26,117.29,116.28,117.83
1225,116.97,117.52,116.31,117.81
1226,116.77,116.87,115.68,117.97
1227,116.27,116.62,115.37,119.42
1228,116.54,116.6,115.76,119.7
1231,115.56,117.48,115.08,119.69
1232,117.09,117.38,116.59,119.36
1233,116.65,117.77,116.53,118.2
1234,117.66,117.79,116.94,118.18
1235,117.23,117.43,116.76,117.99
1238,116.84,117.42,116.72,118.09
1239,116.87,117.36,116.23,118.21
1240,117.26,118.95,116.93,117.84
1241,118.66,119.16,117.91,117.63
1242,118.08,119.66,118.04,117.89
1245,119.64,119.66,118.32,117.73
1246,118.57,119.34,118.29,117.94
1247,119.13,119.39,118.38,118.06
1248,118.87,118.94,117.33,118.72
1249,117.63,118.96,117.56,118.45
1252,118.75,118.8,117.81,118.46
1253,118.18,118.38,117.57,119.07
1254,117.8,118.18,117.51,118.78
1255,117.76,117.98,117.5,119
1256,117.68,117.91,117.12,118.69
1259,117.37,117.82,117.17,119.42
1260,117.67,118.43,117.47,119.91
1261,118.11,118.74,117.75,120.24
1262,117.95,119.09,117.88,120.55
1263,118.41,118.65,118.02,120.2
1266,118.43,118.63,117.46,120.32
1267,117.83,118.09,117.57,119.9
1268,117.81,118.16,117.31,120.27
1269,117.97,119.49,117.92,119.07
1270,119.42,119.99,119.16,119.06
1273,119.73,120.25,119.56,118.55
1274,119.69,119.97,119.02,118.66
1275,119.36,119.48,117.92,119.13
1276,118.2,118.61,117.87,119.08
1277,118.18,118.45,117.9,119.15
1280,118.03,118.35,117.82,119.47
1281,118.09,118.7,117.63,118.46
1282,118.21,118.45,117.58,118.06
1283,117.84,118.04,117.39,117.79
1284,117.63,118.03,117.57,117.46
1287,117.8,117.9,117.34,117.32
1288,117.73,118.06,116.72,117.36
1289,117.97,118.68,117.78,117.5
1290,118.06,118.92,117.86,117.37
1291,118.71,119.25,118.23,116.85
1294,118.61,118.8,118.21,116.62
1295,118.46,119.46,118.42,116.46
1296,119.07,119.14,118.61,115.93
1297,118.78,119.34,118.55,116.87
1298,119,119.33,118.6,116.77
1301,118.99,119.59,118.85,116.84
1302,119.42,119.95,119.08,116.85
1303,119.91,120.67,119.62,117.1
1304,120.25,120.66,119.77,117.15
1305,120.55,120.7,119.81,117.29
1308,120.23,120.64,119.72,117.44
1309,120.32,120.64,119.75,116.25
1310,119.9,120.48,119.41,116.09
1311,120.27,120.31,118.82,115.27
1312,119.07,119.27,118.79,113.92
1315,119.13,119.17,118.2,112.3
1316,118.55,118.79,118.35,112.38
1317,118.66,119.49,118.5,111.91
1318,119.13,119.68,118.96,112.15
1319,119.08,119.46,118.78,111.74
1322,119.17,119.74,119.04,110.77
1323,119.47,119.84,118.25,111.49
1324,118.46,118.84,117.81,110.59
1325,118.06,118.21,117.52,110.76
1326,117.79,118.11,117.31,110.88
1329,117.55,117.69,117.14,110.93
1330,117.32,117.83,117.19,109.9
1331,117.38,118.05,117.26,109.54
1332,117.5,117.64,117.18,109.08
1333,117.37,117.42,116.17,108.72
1336,116.79,116.83,116.34,108.9
1337,116.62,117.27,115.87,108.82
1338,116.44,116.61,115.85,109.63
1339,115.93,117.13,115.78,109.85
1340,116.87,117.13,116.47,109.32
1343,117.57,117.72,116.38,110.42
1344,116.84,116.95,116.1,109.53
1345,116.81,117.29,116.61,108.96
